A fact sheet with definitions and metadata for this dataset can be found at http://www.stateair.net/web/historical/1/5.html.,,,,,,,,,,
The U.S. Department of State Data Use Statement at http://www.stateair.net/web/historical/1/5.html applies to these and all data available from the Mission China air quality monitoring program.,,,,,,,,,,
,,,,,,,,,,
Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Shenyang,PM2.5,7/23/2016 7:00,2016,7,23,7,14,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/23/2016 8:00,2016,7,23,8,38,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/23/2016 9:00,2016,7,23,9,31,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/23/2016 10:00,2016,7,23,10,49,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/23/2016 11:00,2016,7,23,11,41,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/23/2016 12:00,2016,7,23,12,37,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/23/2016 13:00,2016,7,23,13,51,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/23/2016 14:00,2016,7,23,14,33,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/23/2016 15:00,2016,7,23,15,37,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/23/2016 16:00,2016,7,23,16,36,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/23/2016 17:00,2016,7,23,17,20,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/23/2016 18:00,2016,7,23,18,14,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/23/2016 19:00,2016,7,23,19,24,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/23/2016 20:00,2016,7,23,20,26,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/23/2016 21:00,2016,7,23,21,20,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/23/2016 22:00,2016,7,23,22,2,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/23/2016 23:00,2016,7,23,23,11,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/24/2016 0:00,2016,7,24,0,39,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/24/2016 1:00,2016,7,24,1,6,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/24/2016 2:00,2016,7,24,2,13,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/24/2016 3:00,2016,7,24,3,20,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/24/2016 4:00,2016,7,24,4,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,7/24/2016 5:00,2016,7,24,5,25,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/24/2016 6:00,2016,7,24,6,22,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/24/2016 7:00,2016,7,24,7,6,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/24/2016 8:00,2016,7,24,8,16,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/24/2016 9:00,2016,7,24,9,28,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/24/2016 10:00,2016,7,24,10,34,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/24/2016 11:00,2016,7,24,11,39,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/24/2016 12:00,2016,7,24,12,43,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/24/2016 13:00,2016,7,24,13,29,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/24/2016 14:00,2016,7,24,14,42,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/24/2016 15:00,2016,7,24,15,47,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/24/2016 16:00,2016,7,24,16,44,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/24/2016 17:00,2016,7,24,17,61,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/24/2016 18:00,2016,7,24,18,48,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/24/2016 19:00,2016,7,24,19,52,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/24/2016 20:00,2016,7,24,20,41,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/24/2016 21:00,2016,7,24,21,61,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/24/2016 22:00,2016,7,24,22,90,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/24/2016 23:00,2016,7,24,23,54,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/25/2016 0:00,2016,7,25,0,30,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/25/2016 1:00,2016,7,25,1,25,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/25/2016 2:00,2016,7,25,2,42,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/25/2016 3:00,2016,7,25,3,28,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/25/2016 4:00,2016,7,25,4,28,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/25/2016 5:00,2016,7,25,5,36,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/25/2016 6:00,2016,7,25,6,0,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/25/2016 7:00,2016,7,25,7,31,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/25/2016 8:00,2016,7,25,8,11,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/25/2016 9:00,2016,7,25,9,38,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/25/2016 10:00,2016,7,25,10,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,7/25/2016 11:00,2016,7,25,11,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,7/25/2016 12:00,2016,7,25,12,6,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/25/2016 13:00,2016,7,25,13,7,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/25/2016 14:00,2016,7,25,14,5,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/25/2016 15:00,2016,7,25,15,29,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/25/2016 16:00,2016,7,25,16,36,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/25/2016 17:00,2016,7,25,17,35,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/25/2016 18:00,2016,7,25,18,32,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/25/2016 19:00,2016,7,25,19,32,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/25/2016 20:00,2016,7,25,20,50,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/25/2016 21:00,2016,7,25,21,-3,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/25/2016 22:00,2016,7,25,22,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,7/25/2016 23:00,2016,7,25,23,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,7/26/2016 0:00,2016,7,26,0,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,7/26/2016 1:00,2016,7,26,1,-5,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/26/2016 2:00,2016,7,26,2,-5,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/26/2016 3:00,2016,7,26,3,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,7/26/2016 4:00,2016,7,26,4,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,7/26/2016 5:00,2016,7,26,5,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,7/26/2016 6:00,2016,7,26,6,-4,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/26/2016 7:00,2016,7,26,7,5,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/26/2016 8:00,2016,7,26,8,4,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/26/2016 9:00,2016,7,26,9,4,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/26/2016 10:00,2016,7,26,10,3,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/26/2016 11:00,2016,7,26,11,17,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/26/2016 12:00,2016,7,26,12,23,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/26/2016 13:00,2016,7,26,13,9,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/26/2016 14:00,2016,7,26,14,13,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/26/2016 15:00,2016,7,26,15,6,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/26/2016 16:00,2016,7,26,16,2,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/26/2016 17:00,2016,7,26,17,31,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/26/2016 18:00,2016,7,26,18,17,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/26/2016 19:00,2016,7,26,19,43,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/26/2016 20:00,2016,7,26,20,37,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/26/2016 21:00,2016,7,26,21,53,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/26/2016 22:00,2016,7,26,22,59,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/26/2016 23:00,2016,7,26,23,77,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/27/2016 0:00,2016,7,27,0,91,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/27/2016 1:00,2016,7,27,1,59,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/27/2016 2:00,2016,7,27,2,48,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/27/2016 3:00,2016,7,27,3,50,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/27/2016 4:00,2016,7,27,4,56,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/27/2016 5:00,2016,7,27,5,35,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/27/2016 6:00,2016,7,27,6,43,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/27/2016 7:00,2016,7,27,7,40,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/27/2016 8:00,2016,7,27,8,45,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/27/2016 9:00,2016,7,27,9,50,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/27/2016 10:00,2016,7,27,10,36,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/27/2016 11:00,2016,7,27,11,42,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/27/2016 12:00,2016,7,27,12,27,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/27/2016 13:00,2016,7,27,13,30,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/27/2016 14:00,2016,7,27,14,15,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/27/2016 15:00,2016,7,27,15,24,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/27/2016 16:00,2016,7,27,16,19,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/27/2016 17:00,2016,7,27,17,20,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/27/2016 18:00,2016,7,27,18,33,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/27/2016 19:00,2016,7,27,19,25,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/27/2016 20:00,2016,7,27,20,50,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/27/2016 21:00,2016,7,27,21,53,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/27/2016 22:00,2016,7,27,22,41,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/27/2016 23:00,2016,7,27,23,77,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/28/2016 0:00,2016,7,28,0,68,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/28/2016 1:00,2016,7,28,1,95,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/28/2016 2:00,2016,7,28,2,38,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/28/2016 3:00,2016,7,28,3,79,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/28/2016 4:00,2016,7,28,4,48,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/28/2016 5:00,2016,7,28,5,81,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/28/2016 6:00,2016,7,28,6,106,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/28/2016 7:00,2016,7,28,7,76,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/28/2016 8:00,2016,7,28,8,63,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/28/2016 9:00,2016,7,28,9,63,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/28/2016 10:00,2016,7,28,10,57,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/28/2016 11:00,2016,7,28,11,45,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/28/2016 12:00,2016,7,28,12,42,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/28/2016 13:00,2016,7,28,13,45,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/28/2016 14:00,2016,7,28,14,56,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/28/2016 15:00,2016,7,28,15,44,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/28/2016 16:00,2016,7,28,16,29,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/28/2016 17:00,2016,7,28,17,35,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/28/2016 18:00,2016,7,28,18,57,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/28/2016 19:00,2016,7,28,19,82,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/28/2016 20:00,2016,7,28,20,99,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/28/2016 21:00,2016,7,28,21,92,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/28/2016 22:00,2016,7,28,22,5,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/28/2016 23:00,2016,7,28,23,32,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/29/2016 0:00,2016,7,29,0,16,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/29/2016 1:00,2016,7,29,1,10,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/29/2016 2:00,2016,7,29,2,5,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/29/2016 3:00,2016,7,29,3,19,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/29/2016 4:00,2016,7,29,4,1,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/29/2016 5:00,2016,7,29,5,32,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/29/2016 6:00,2016,7,29,6,34,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/29/2016 7:00,2016,7,29,7,21,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/29/2016 8:00,2016,7,29,8,38,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/29/2016 9:00,2016,7,29,9,24,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/29/2016 10:00,2016,7,29,10,56,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/29/2016 11:00,2016,7,29,11,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,7/29/2016 12:00,2016,7,29,12,52,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/29/2016 13:00,2016,7,29,13,58,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/29/2016 14:00,2016,7,29,14,52,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/29/2016 15:00,2016,7,29,15,53,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/29/2016 16:00,2016,7,29,16,59,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/29/2016 17:00,2016,7,29,17,61,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/29/2016 18:00,2016,7,29,18,51,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/29/2016 19:00,2016,7,29,19,60,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/29/2016 20:00,2016,7,29,20,69,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/29/2016 21:00,2016,7,29,21,51,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/29/2016 22:00,2016,7,29,22,72,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/29/2016 23:00,2016,7,29,23,52,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/30/2016 0:00,2016,7,30,0,42,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/30/2016 1:00,2016,7,30,1,45,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/30/2016 2:00,2016,7,30,2,26,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/30/2016 3:00,2016,7,30,3,49,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/30/2016 4:00,2016,7,30,4,41,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/30/2016 5:00,2016,7,30,5,57,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/30/2016 6:00,2016,7,30,6,56,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/30/2016 7:00,2016,7,30,7,46,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/30/2016 8:00,2016,7,30,8,26,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/30/2016 9:00,2016,7,30,9,41,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/30/2016 10:00,2016,7,30,10,40,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/30/2016 11:00,2016,7,30,11,27,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/30/2016 12:00,2016,7,30,12,38,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/30/2016 13:00,2016,7,30,13,32,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/30/2016 14:00,2016,7,30,14,27,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/30/2016 15:00,2016,7,30,15,40,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/30/2016 16:00,2016,7,30,16,33,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/30/2016 17:00,2016,7,30,17,32,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/30/2016 18:00,2016,7,30,18,25,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/30/2016 19:00,2016,7,30,19,30,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/30/2016 20:00,2016,7,30,20,30,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/30/2016 21:00,2016,7,30,21,56,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/30/2016 22:00,2016,7,30,22,71,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/30/2016 23:00,2016,7,30,23,79,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/31/2016 0:00,2016,7,31,0,60,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/31/2016 1:00,2016,7,31,1,43,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/31/2016 2:00,2016,7,31,2,33,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/31/2016 3:00,2016,7,31,3,22,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/31/2016 4:00,2016,7,31,4,13,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/31/2016 5:00,2016,7,31,5,10,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/31/2016 6:00,2016,7,31,6,5,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/31/2016 7:00,2016,7,31,7,6,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/31/2016 8:00,2016,7,31,8,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,7/31/2016 9:00,2016,7,31,9,-5,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/31/2016 10:00,2016,7,31,10,15,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/31/2016 11:00,2016,7,31,11,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,7/31/2016 12:00,2016,7,31,12,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,7/31/2016 13:00,2016,7,31,13,8,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/31/2016 14:00,2016,7,31,14,22,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/31/2016 15:00,2016,7,31,15,13,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/31/2016 16:00,2016,7,31,16,32,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/31/2016 17:00,2016,7,31,17,25,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/31/2016 18:00,2016,7,31,18,44,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/31/2016 19:00,2016,7,31,19,33,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/31/2016 20:00,2016,7,31,20,26,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/31/2016 21:00,2016,7,31,21,42,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/31/2016 22:00,2016,7,31,22,21,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/31/2016 23:00,2016,7,31,23,39,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/1/2016 0:00,2016,8,1,0,10,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/1/2016 1:00,2016,8,1,1,29,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/1/2016 2:00,2016,8,1,2,12,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/1/2016 3:00,2016,8,1,3,16,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/1/2016 4:00,2016,8,1,4,17,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/1/2016 5:00,2016,8,1,5,21,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/1/2016 6:00,2016,8,1,6,22,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/1/2016 7:00,2016,8,1,7,23,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/1/2016 8:00,2016,8,1,8,7,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/1/2016 9:00,2016,8,1,9,5,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/1/2016 10:00,2016,8,1,10,29,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/1/2016 11:00,2016,8,1,11,28,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/1/2016 12:00,2016,8,1,12,41,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/1/2016 13:00,2016,8,1,13,42,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/1/2016 14:00,2016,8,1,14,77,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/1/2016 15:00,2016,8,1,15,62,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/1/2016 16:00,2016,8,1,16,1,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/1/2016 17:00,2016,8,1,17,1,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/1/2016 18:00,2016,8,1,18,16,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/1/2016 19:00,2016,8,1,19,20,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/1/2016 20:00,2016,8,1,20,13,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/1/2016 21:00,2016,8,1,21,12,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/1/2016 22:00,2016,8,1,22,22,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/1/2016 23:00,2016,8,1,23,23,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/2/2016 0:00,2016,8,2,0,55,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/2/2016 1:00,2016,8,2,1,52,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/2/2016 2:00,2016,8,2,2,48,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/2/2016 3:00,2016,8,2,3,57,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/2/2016 4:00,2016,8,2,4,50,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/2/2016 5:00,2016,8,2,5,39,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/2/2016 6:00,2016,8,2,6,48,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/2/2016 7:00,2016,8,2,7,54,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/2/2016 8:00,2016,8,2,8,74,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/2/2016 9:00,2016,8,2,9,65,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/2/2016 10:00,2016,8,2,10,56,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/2/2016 11:00,2016,8,2,11,47,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/2/2016 12:00,2016,8,2,12,44,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/2/2016 13:00,2016,8,2,13,35,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/2/2016 14:00,2016,8,2,14,54,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/2/2016 15:00,2016,8,2,15,56,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/2/2016 16:00,2016,8,2,16,26,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/2/2016 17:00,2016,8,2,17,17,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/2/2016 18:00,2016,8,2,18,7,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/2/2016 19:00,2016,8,2,19,10,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/2/2016 20:00,2016,8,2,20,19,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/2/2016 21:00,2016,8,2,21,11,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/2/2016 22:00,2016,8,2,22,10,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/2/2016 23:00,2016,8,2,23,42,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/3/2016 0:00,2016,8,3,0,43,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/3/2016 1:00,2016,8,3,1,20,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/3/2016 2:00,2016,8,3,2,48,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/3/2016 3:00,2016,8,3,3,17,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/3/2016 4:00,2016,8,3,4,41,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/3/2016 5:00,2016,8,3,5,27,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/3/2016 6:00,2016,8,3,6,42,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/3/2016 7:00,2016,8,3,7,27,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/3/2016 8:00,2016,8,3,8,48,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/3/2016 9:00,2016,8,3,9,55,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/3/2016 10:00,2016,8,3,10,41,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/3/2016 11:00,2016,8,3,11,40,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/3/2016 12:00,2016,8,3,12,43,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/3/2016 13:00,2016,8,3,13,37,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/3/2016 14:00,2016,8,3,14,25,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/3/2016 15:00,2016,8,3,15,14,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/3/2016 16:00,2016,8,3,16,25,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/3/2016 17:00,2016,8,3,17,54,µg/m³,1 Hr,Valid
Shenyang,PM2.5,8/3/2016 18:00,2016,8,3,18,57,µg/m³,1 Hr,Valid
