A fact sheet with definitions and metadata for this dataset can be found at http://www.stateair.net/web/historical/1/2.html.,,,,,,,,,,
The U.S. Department of State Data Use Statement at http://www.stateair.net/web/historical/1/2.html applies to these and all data available from the Mission China air quality monitoring program.,,,,,,,,,,
,,,,,,,,,,
Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Chengdu,PM2.5,6/30/2016 22:00,2016,6,30,22,73,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/30/2016 23:00,2016,6,30,23,83,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/1/2016 0:00,2016,7,1,0,66,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/1/2016 1:00,2016,7,1,1,64,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/1/2016 2:00,2016,7,1,2,66,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/1/2016 3:00,2016,7,1,3,58,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/1/2016 4:00,2016,7,1,4,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/1/2016 5:00,2016,7,1,5,66,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/1/2016 6:00,2016,7,1,6,76,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/1/2016 7:00,2016,7,1,7,89,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/1/2016 8:00,2016,7,1,8,85,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/1/2016 9:00,2016,7,1,9,66,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/1/2016 10:00,2016,7,1,10,62,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/1/2016 11:00,2016,7,1,11,57,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/1/2016 12:00,2016,7,1,12,74,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/1/2016 13:00,2016,7,1,13,71,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/1/2016 14:00,2016,7,1,14,80,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/1/2016 15:00,2016,7,1,15,67,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/1/2016 16:00,2016,7,1,16,62,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/1/2016 17:00,2016,7,1,17,63,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/1/2016 18:00,2016,7,1,18,71,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/1/2016 19:00,2016,7,1,19,67,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/1/2016 20:00,2016,7,1,20,65,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/1/2016 21:00,2016,7,1,21,66,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/1/2016 22:00,2016,7,1,22,90,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/1/2016 23:00,2016,7,1,23,104,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/2/2016 0:00,2016,7,2,0,94,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/2/2016 1:00,2016,7,2,1,93,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/2/2016 2:00,2016,7,2,2,96,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/2/2016 3:00,2016,7,2,3,90,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/2/2016 4:00,2016,7,2,4,93,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/2/2016 5:00,2016,7,2,5,97,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/2/2016 6:00,2016,7,2,6,112,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/2/2016 7:00,2016,7,2,7,94,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/2/2016 8:00,2016,7,2,8,84,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/2/2016 9:00,2016,7,2,9,85,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/2/2016 10:00,2016,7,2,10,72,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/2/2016 11:00,2016,7,2,11,61,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/2/2016 12:00,2016,7,2,12,51,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/2/2016 13:00,2016,7,2,13,63,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/2/2016 14:00,2016,7,2,14,61,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/2/2016 15:00,2016,7,2,15,63,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/2/2016 16:00,2016,7,2,16,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/2/2016 17:00,2016,7,2,17,41,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/2/2016 18:00,2016,7,2,18,43,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/2/2016 19:00,2016,7,2,19,40,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/2/2016 20:00,2016,7,2,20,41,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/2/2016 21:00,2016,7,2,21,52,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/2/2016 22:00,2016,7,2,22,51,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/2/2016 23:00,2016,7,2,23,55,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/3/2016 0:00,2016,7,3,0,64,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/3/2016 1:00,2016,7,3,1,46,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/3/2016 2:00,2016,7,3,2,21,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/3/2016 3:00,2016,7,3,3,31,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/3/2016 4:00,2016,7,3,4,33,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/3/2016 5:00,2016,7,3,5,28,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/3/2016 6:00,2016,7,3,6,30,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/3/2016 7:00,2016,7,3,7,35,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/3/2016 8:00,2016,7,3,8,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/3/2016 9:00,2016,7,3,9,37,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/3/2016 10:00,2016,7,3,10,46,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/3/2016 11:00,2016,7,3,11,47,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/3/2016 12:00,2016,7,3,12,41,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/3/2016 13:00,2016,7,3,13,28,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/3/2016 14:00,2016,7,3,14,30,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/3/2016 15:00,2016,7,3,15,40,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/3/2016 16:00,2016,7,3,16,37,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/3/2016 17:00,2016,7,3,17,33,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/3/2016 18:00,2016,7,3,18,41,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/3/2016 19:00,2016,7,3,19,44,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/3/2016 20:00,2016,7,3,20,42,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/3/2016 21:00,2016,7,3,21,41,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/3/2016 22:00,2016,7,3,22,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/3/2016 23:00,2016,7,3,23,43,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/4/2016 0:00,2016,7,4,0,40,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/4/2016 1:00,2016,7,4,1,41,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/4/2016 2:00,2016,7,4,2,37,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/4/2016 3:00,2016,7,4,3,49,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/4/2016 4:00,2016,7,4,4,48,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/4/2016 5:00,2016,7,4,5,51,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/4/2016 6:00,2016,7,4,6,47,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/4/2016 7:00,2016,7,4,7,36,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/4/2016 8:00,2016,7,4,8,40,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/4/2016 9:00,2016,7,4,9,36,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/4/2016 10:00,2016,7,4,10,41,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/4/2016 11:00,2016,7,4,11,29,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/4/2016 12:00,2016,7,4,12,43,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/4/2016 13:00,2016,7,4,13,41,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/4/2016 14:00,2016,7,4,14,37,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/4/2016 15:00,2016,7,4,15,39,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/4/2016 16:00,2016,7,4,16,35,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/4/2016 17:00,2016,7,4,17,46,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/4/2016 18:00,2016,7,4,18,52,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/4/2016 19:00,2016,7,4,19,57,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/4/2016 20:00,2016,7,4,20,52,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/4/2016 21:00,2016,7,4,21,51,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/4/2016 22:00,2016,7,4,22,49,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/4/2016 23:00,2016,7,4,23,49,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/5/2016 0:00,2016,7,5,0,49,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/5/2016 1:00,2016,7,5,1,54,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/5/2016 2:00,2016,7,5,2,70,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/5/2016 3:00,2016,7,5,3,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/5/2016 4:00,2016,7,5,4,48,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/5/2016 5:00,2016,7,5,5,64,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/5/2016 6:00,2016,7,5,6,67,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/5/2016 7:00,2016,7,5,7,64,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/5/2016 8:00,2016,7,5,8,75,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/5/2016 9:00,2016,7,5,9,72,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/5/2016 10:00,2016,7,5,10,56,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/5/2016 11:00,2016,7,5,11,55,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/5/2016 12:00,2016,7,5,12,58,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/5/2016 13:00,2016,7,5,13,158,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/5/2016 14:00,2016,7,5,14,40,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/5/2016 15:00,2016,7,5,15,40,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/5/2016 16:00,2016,7,5,16,41,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/5/2016 17:00,2016,7,5,17,42,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/5/2016 18:00,2016,7,5,18,45,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/5/2016 19:00,2016,7,5,19,41,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/5/2016 20:00,2016,7,5,20,29,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/5/2016 21:00,2016,7,5,21,42,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/5/2016 22:00,2016,7,5,22,35,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/5/2016 23:00,2016,7,5,23,34,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/6/2016 0:00,2016,7,6,0,26,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/6/2016 1:00,2016,7,6,1,19,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/6/2016 2:00,2016,7,6,2,27,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/6/2016 3:00,2016,7,6,3,19,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/6/2016 4:00,2016,7,6,4,22,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/6/2016 5:00,2016,7,6,5,37,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/6/2016 6:00,2016,7,6,6,25,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/6/2016 7:00,2016,7,6,7,31,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/6/2016 8:00,2016,7,6,8,40,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/6/2016 9:00,2016,7,6,9,50,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/6/2016 10:00,2016,7,6,10,51,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/6/2016 11:00,2016,7,6,11,53,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/6/2016 12:00,2016,7,6,12,67,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/6/2016 13:00,2016,7,6,13,61,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/6/2016 14:00,2016,7,6,14,55,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/6/2016 15:00,2016,7,6,15,50,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/6/2016 16:00,2016,7,6,16,39,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/6/2016 17:00,2016,7,6,17,30,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/6/2016 18:00,2016,7,6,18,37,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/6/2016 19:00,2016,7,6,19,27,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/6/2016 20:00,2016,7,6,20,23,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/6/2016 21:00,2016,7,6,21,34,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/6/2016 22:00,2016,7,6,22,27,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/6/2016 23:00,2016,7,6,23,29,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/7/2016 0:00,2016,7,7,0,35,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/7/2016 1:00,2016,7,7,1,35,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/7/2016 2:00,2016,7,7,2,44,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/7/2016 3:00,2016,7,7,3,44,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/7/2016 4:00,2016,7,7,4,44,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/7/2016 5:00,2016,7,7,5,46,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/7/2016 6:00,2016,7,7,6,44,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/7/2016 7:00,2016,7,7,7,36,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/7/2016 8:00,2016,7,7,8,43,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/7/2016 9:00,2016,7,7,9,34,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/7/2016 10:00,2016,7,7,10,36,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/7/2016 11:00,2016,7,7,11,45,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/7/2016 12:00,2016,7,7,12,37,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/7/2016 13:00,2016,7,7,13,36,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/7/2016 14:00,2016,7,7,14,50,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/7/2016 15:00,2016,7,7,15,39,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/7/2016 16:00,2016,7,7,16,49,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/7/2016 17:00,2016,7,7,17,43,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/7/2016 18:00,2016,7,7,18,46,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/7/2016 19:00,2016,7,7,19,55,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/7/2016 20:00,2016,7,7,20,64,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/7/2016 21:00,2016,7,7,21,51,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/7/2016 22:00,2016,7,7,22,56,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/7/2016 23:00,2016,7,7,23,55,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/8/2016 0:00,2016,7,8,0,42,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/8/2016 1:00,2016,7,8,1,56,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/8/2016 2:00,2016,7,8,2,57,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/8/2016 3:00,2016,7,8,3,53,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/8/2016 4:00,2016,7,8,4,43,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/8/2016 5:00,2016,7,8,5,30,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/8/2016 6:00,2016,7,8,6,31,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/8/2016 7:00,2016,7,8,7,26,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/8/2016 8:00,2016,7,8,8,30,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/8/2016 9:00,2016,7,8,9,39,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/8/2016 10:00,2016,7,8,10,49,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/8/2016 11:00,2016,7,8,11,58,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/8/2016 12:00,2016,7,8,12,65,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/8/2016 13:00,2016,7,8,13,76,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/8/2016 14:00,2016,7,8,14,73,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/8/2016 15:00,2016,7,8,15,74,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/8/2016 16:00,2016,7,8,16,77,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/8/2016 17:00,2016,7,8,17,80,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/8/2016 18:00,2016,7,8,18,73,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/8/2016 19:00,2016,7,8,19,72,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/8/2016 20:00,2016,7,8,20,56,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/8/2016 21:00,2016,7,8,21,50,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/8/2016 22:00,2016,7,8,22,48,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/8/2016 23:00,2016,7,8,23,48,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/9/2016 0:00,2016,7,9,0,60,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/9/2016 1:00,2016,7,9,1,67,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/9/2016 2:00,2016,7,9,2,69,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/9/2016 3:00,2016,7,9,3,66,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/9/2016 4:00,2016,7,9,4,41,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/9/2016 5:00,2016,7,9,5,41,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/9/2016 6:00,2016,7,9,6,44,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/9/2016 7:00,2016,7,9,7,42,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/9/2016 8:00,2016,7,9,8,44,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/9/2016 9:00,2016,7,9,9,44,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/9/2016 10:00,2016,7,9,10,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/9/2016 11:00,2016,7,9,11,50,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/9/2016 12:00,2016,7,9,12,52,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/9/2016 13:00,2016,7,9,13,42,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/9/2016 14:00,2016,7,9,14,32,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/9/2016 15:00,2016,7,9,15,44,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/9/2016 16:00,2016,7,9,16,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/9/2016 17:00,2016,7,9,17,40,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/9/2016 18:00,2016,7,9,18,47,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/9/2016 19:00,2016,7,9,19,42,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/9/2016 20:00,2016,7,9,20,34,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/9/2016 21:00,2016,7,9,21,35,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/9/2016 22:00,2016,7,9,22,48,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/9/2016 23:00,2016,7,9,23,54,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/10/2016 0:00,2016,7,10,0,42,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/10/2016 1:00,2016,7,10,1,64,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/10/2016 2:00,2016,7,10,2,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/10/2016 3:00,2016,7,10,3,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/10/2016 4:00,2016,7,10,4,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/10/2016 5:00,2016,7,10,5,62,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/10/2016 6:00,2016,7,10,6,64,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/10/2016 7:00,2016,7,10,7,71,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/10/2016 8:00,2016,7,10,8,69,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/10/2016 9:00,2016,7,10,9,70,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/10/2016 10:00,2016,7,10,10,67,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/10/2016 11:00,2016,7,10,11,67,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/10/2016 12:00,2016,7,10,12,63,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/10/2016 13:00,2016,7,10,13,74,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/10/2016 14:00,2016,7,10,14,63,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/10/2016 15:00,2016,7,10,15,63,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/10/2016 16:00,2016,7,10,16,63,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/10/2016 17:00,2016,7,10,17,57,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/10/2016 18:00,2016,7,10,18,52,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/10/2016 19:00,2016,7,10,19,51,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/10/2016 20:00,2016,7,10,20,44,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/10/2016 21:00,2016,7,10,21,47,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/10/2016 22:00,2016,7,10,22,40,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/10/2016 23:00,2016,7,10,23,46,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/11/2016 0:00,2016,7,11,0,43,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/11/2016 1:00,2016,7,11,1,57,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/11/2016 2:00,2016,7,11,2,15,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/11/2016 3:00,2016,7,11,3,15,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/11/2016 4:00,2016,7,11,4,12,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/11/2016 5:00,2016,7,11,5,14,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/11/2016 6:00,2016,7,11,6,26,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/11/2016 7:00,2016,7,11,7,24,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/11/2016 8:00,2016,7,11,8,24,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/11/2016 9:00,2016,7,11,9,31,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/11/2016 10:00,2016,7,11,10,29,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/11/2016 11:00,2016,7,11,11,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/11/2016 12:00,2016,7,11,12,42,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/11/2016 13:00,2016,7,11,13,43,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/11/2016 14:00,2016,7,11,14,48,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/11/2016 15:00,2016,7,11,15,45,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/11/2016 16:00,2016,7,11,16,50,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/11/2016 17:00,2016,7,11,17,51,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/11/2016 18:00,2016,7,11,18,43,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/11/2016 19:00,2016,7,11,19,44,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/11/2016 20:00,2016,7,11,20,45,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/11/2016 21:00,2016,7,11,21,51,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/11/2016 22:00,2016,7,11,22,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/11/2016 23:00,2016,7,11,23,57,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/12/2016 0:00,2016,7,12,0,54,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/12/2016 1:00,2016,7,12,1,50,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/12/2016 2:00,2016,7,12,2,54,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/12/2016 3:00,2016,7,12,3,53,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/12/2016 4:00,2016,7,12,4,54,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/12/2016 5:00,2016,7,12,5,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/12/2016 6:00,2016,7,12,6,61,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/12/2016 7:00,2016,7,12,7,61,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/12/2016 8:00,2016,7,12,8,69,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/12/2016 9:00,2016,7,12,9,23,µg/m³,1 Hr,Valid
